row,col,accum_cells,upstream_km2,offset_m
2381,3824,37481.0,33.73,258.5
2382,484,43038.0,38.73,210.2
2382,539,46705.0,42.03,98.5
2382,578,48613.0,43.75,60.3
2382,588,49060.0,44.15,129.1
2382,589,49080.0,44.17,128.6
2382,590,49084.0,44.18,128.1
2382,591,49090.0,44.18,121.9
2382,592,60441.0,54.4,99.0
2382,864,11618.0,10.46,46.1
2382,915,102088.0,91.88,15.7
2382,1496,35234.0,31.71,121.3
2382,1524,59126.0,53.21,168.3
2382,1605,3.347371e+06,3012.63,55.4
2382,1606,3.347369e+06,3012.63,78.4
2382,1637,65684.0,59.12,511.1
2382,1741,29567.0,26.61,247.6
2382,2014,116369.0,104.73,531.7
2382,2304,158909.0,143.02,178.4
2382,2383,50075.0,45.07,14.9
2382,2449,1.729724e+06,1556.75,13.2
2382,2568,241794.0,217.61,348.6
2382,2751,30418.0,27.38,326.6
2382,2890,28530.0,25.68,82.1
2382,3013,48862.0,43.98,25.0
2382,3219,104749.0,94.27,303.8
2382,3230,16478.0,14.83,26.1
2382,3231,16466.0,14.82,56.1
2382,3265,94963.0,85.47,335.6
2382,3825,37482.0,33.73,256.7
2382,3826,37483.0,33.73,234.6
2382,3827,37493.0,33.74,212.6
2382,3828,37495.0,33.75,190.5
2383,484,43055.0,38.75,230.3
2383,539,46701.0,42.03,79.2
2383,579,48643.0,43.78,62.4
2383,587,49025.0,44.12,99.6
2383,592,11350.0,10.22,79.6
2383,864,11671.0,10.5,26.0
2383,915,102091.0,91.88,35.1
2383,1497,35235.0,31.71,123.6
2383,1525,59129.0,53.22,166.2
2383,1603,3.354841e+06,3019.36,28.7
2383,1604,3.3474e+06,3012.66,51.7
2383,1637,65670.0,59.1,536.7
2383,1741,18080.0,16.27,248.2
2383,1742,11486.0,10.34,218.2
2383,2014,116366.0,104.73,532.3
2383,2305,158658.0,142.79,176.4
2383,2383,50021.0,45.02,34.1
2383,2449,1.72972e+06,1556.75,43.2
2383,2567,241800.0,217.62,317.9
2383,2752,30424.0,27.38,284.3
2383,2890,32912.0,29.62,82.7
2383,3013,48872.0,43.98,25.7
2383,3218,104758.0,94.28,334.5
2383,3230,16487.0,14.84,25.4
2383,3265,94965.0,85.47,316.4
2383,3829,38063.0,34.26,188.7
2384,484,43545.0,39.19,250.4
2384,539,46688.0,42.02,59.8
2384,580,48653.0,43.79,64.6
2384,586,49002.0,44.1,70.1
2384,592,11349.0,10.21,60.3
2384,864,11673.0,10.51,5.9
2384,915,102098.0,91.89,54.4
2384,1498,35236.0,31.71,135.2
2384,1526,59133.0,53.22,164.2
2384,1597,3.355086e+06,3019.58,89.8
2384,1598,3.354946e+06,3019.45,66.8
2384,1599,3.354922e+06,3019.43,43.9
2384,1600,3.354921e+06,3019.43,20.9
2384,1601,3.3549e+06,3019.41,2.1
2384,1602,3.354898e+06,3019.41,25.1
2384,1637,65637.0,59.07,562.8
2384,1741,18079.0,16.27,248.8
2384,1743,11482.0,10.33,188.8
2384,2014,116354.0,104.72,533.0
2384,2306,158647.0,142.78,174.5
2384,2383,50018.0,45.02,44.1
2384,2450,1.729335e+06,1556.4,73.8
2384,2451,1.729328e+06,1556.4,74.5
2384,2567,241803.0,217.62,317.2
2384,2752,30428.0,27.39,265.1
2384,2891,32936.0,29.64,53.4
2384,3013,48880.0,43.99,26.4
2384,3218,104759.0,94.28,335.2
2384,3230,16492.0,14.84,24.7
2384,3264,94968.0,85.47,296.5
2384,3830,38068.0,34.26,186.9
2385,485,43560.0,39.2,248.2
2385,539,46685.0,42.02,40.4
2385,580,48662.0,43.8,43.1
2385,585,48993.0,44.09,40.6
2385,592,11342.0,10.21,37.1
2385,864,11674.0,10.51,14.2
2385,915,102100.0,91.89,73.7
2385,1499,35237.0,31.71,157.7
2385,1527,59139.0,53.23,162.1
2385,1595,3.355102e+06,3019.59,116.4
2385,1596,3.355095e+06,3019.59,93.5
2385,1638,65635.0,59.07,603.7
2385,1741,18078.0,16.27,249.4
2385,1743,11480.0,10.33,189.4
2385,2014,116348.0,104.71,533.6
2385,2306,158645.0,142.78,194.7
2385,2383,50001.0,45.0,43.5
2385,2452,1.729323e+06,1556.39,105.1
2385,2455,1.729109e+06,1556.2,107.1
2385,2456,1.729092e+06,1556.18,107.7
2385,2457,1.72909e+06,1556.18,108.4
2385,2568,241806.0,217.63,346.6
2385,2752,30429.0,27.39,245.9
2385,2891,32946.0,29.65,54.1
2385,3012,48890.0,44.0,57.0
2385,3218,104761.0,94.28,335.9
2385,3229,16494.0,14.84,6.0
2385,3265,94977.0,85.48,265.8
2385,3831,38071.0,34.26,185.1
2386,486,43656.0,39.29,246.1
2386,539,46681.0,42.01,21.1
2386,581,48938.0,44.04,12.6
2386,582,48961.0,44.06,12.1
2386,583,48962.0,44.07,11.6
2386,584,48984.0,44.09,11.1
2386,592,11330.0,10.2,7.1
2386,864,11675.0,10.51,34.4
2386,916,102101.0,91.89,116.0
2386,1500,35238.0,31.71,186.5
2386,1527,59229.0,53.31,182.3
2386,1594,3.35698e+06,3021.28,120.1
2386,1638,65631.0,59.07,629.8
2386,1742,18075.0,16.27,220.0
2386,1744,11477.0,10.33,160.0
2386,2014,116346.0,104.71,534.2
2386,2307,158643.0,142.78,192.7
2386,2383,45414.0,40.87,42.8
2386,2453,1.729318e+06,1556.39,135.8
2386,2454,1.729315e+06,1556.38,136.4
2386,2457,1.728592e+06,1555.73,138.3
2386,2568,242277.0,218.05,345.9
2386,2752,30431.0,27.39,228.2
2386,2891,32960.0,29.66,54.8
2386,3012,48894.0,44.0,57.7
2386,3218,104769.0,94.29,336.6
2386,3229,16503.0,14.85,6.7
2386,3265,94983.0,85.48,235.8
2386,3832,38078.0,34.27,183.3
2387,487,43666.0,39.3,243.9
2387,536,46514.0,41.86,70.5
2387,537,46516.0,41.86,47.6
2387,539,46675.0,42.01,1.7
2387,591,11322.0,10.19,22.4
2387,864,11681.0,10.51,54.5
2387,916,102142.0,91.93,135.3
2387,1501,35239.0,31.72,216.0
2387,1528,59267.0,53.34,180.2
2387,1593,3.357016e+06,3021.31,123.8
2387,1639,65627.0,59.06,670.6
2387,1742,18074.0,16.27,220.6
2387,1744,11468.0,10.32,160.6
2387,2014,116340.0,104.71,534.8
2387,2307,158642.0,142.78,212.9
2387,2383,45411.0,40.87,42.2
2387,2457,1.728591e+06,1555.73,168.3
2387,2568,242282.0,218.05,345.3
2387,2752,30434.0,27.39,213.3
2387,2891,32963.0,29.67,45.0
2387,3011,48904.0,44.01,88.4
2387,3218,104775.0,94.3,337.3
2387,3228,16515.0,14.86,37.4
2387,3264,94990.0,85.49,206.5
2387,3833,38081.0,34.27,181.5
2388,487,43669.0,39.3,264.0
2388,535,46467.0,41.82,74.0
2388,538,46567.0,41.91,5.3
2388,591,11319.0,10.19,52.4
2388,864,21082.0,18.97,74.6
2388,915,102149.0,91.93,131.7
2388,1502,35240.0,31.72,245.4
2388,1529,59283.0,53.35,155.0
2388,1593,3.357021e+06,3021.32,104.5
2388,1640,65624.0,59.06,711.6
2388,1742,18073.0,16.27,221.2
2388,1745,11464.0,10.32,131.2
2388,2014,116296.0,104.67,535.4
2388,2307,158605.0,142.74,220.4
2388,2382,45403.0,40.86,11.6
2388,2458,1.728586e+06,1555.73,199.0
2388,2569,242290.0,218.06,374.6
2388,2753,30435.0,27.39,173.7
2388,2891,32969.0,29.67,25.7
2388,3010,48906.0,44.02,119.1
2388,3219,104777.0,94.3,308.0
2388,3227,16575.0,14.92,68.1
2388,3264,94991.0,85.49,176.5
2388,3833,38088.0,34.28,201.8
2389,488,43677.0,39.31,261.8
2389,535,46077.0,41.47,54.7
2389,591,11310.0,10.18,82.4
2389,865,21086.0,18.98,72.5
2389,915,102151.0,91.94,151.1
2389,1503,35241.0,31.72,274.8
2389,1530,59351.0,53.42,125.6
2389,1593,3.357712e+06,3021.94,85.2
2389,1641,65620.0,59.06,752.8
2389,1742,18072.0,16.26,221.8
2389,2015,116292.0,104.66,506.0
2389,2308,158601.0,142.74,191.1
2389,2381,45398.0,40.86,19.1
2389,2459,1.728582e+06,1555.72,229.6
2389,2570,243061.0,218.75,403.9
2389,2750,30510.0,27.46,253.5
2389,2751,30440.0,27.4,223.9
2389,2752,30438.0,27.39,194.3
2389,2890,32974.0,29.68,29.6
2389,3010,48910.0,44.02,119.8
2389,3219,104794.0,94.31,308.7
2389,3226,16589.0,14.93,98.8
2389,3265,94995.0,85.5,145.8
2389,3834,38090.0,34.28,200.0
2390,488,43697.0,39.33,281.9
2390,534,46074.0,41.47,58.2
2390,592,11296.0,10.17,112.9
2390,865,21089.0,18.98,92.6
2390,916,102155.0,91.94,193.3
2390,1504,35242.0,31.72,304.2
2390,1531,59365.0,53.43,96.2
2390,1593,3.357718e+06,3021.95,65.9
2390,1642,65605.0,59.04,794.1
2390,1742,18062.0,16.26,222.4
2390,2015,116291.0,104.66,506.7
2390,2308,158595.0,142.74,191.7
2390,2381,45394.0,40.85,19.7
2390,2460,1.728574e+06,1555.72,260.3
2390,2571,243067.0,218.76,433.3
2390,2750,30511.0,27.46,251.2
2390,2890,33812.0,30.43,10.3
2390,3009,50860.0,45.77,150.5
2390,3216,104810.0,94.33,399.4
2390,3217,104800.0,94.32,369.4
2390,3218,104795.0,94.32,339.4
2390,3225,16644.0,14.98,129.5
2390,3265,94998.0,85.5,115.8
2390,3834,38095.0,34.29,220.3
2391,489,43735.0,39.36,279.7
2391,533,46072.0,41.46,61.8
2391,592,11286.0,10.16,142.9
2391,864,21091.0,18.98,135.0
2391,916,102156.0,91.94,212.7
2391,1505,35243.0,31.72,333.6
2391,1532,59370.0,53.43,66.8
2391,1593,3.357725e+06,3021.95,46.6
2391,1643,65604.0,59.04,835.5
2391,1644,65594.0,59.03,852.1
2391,1645,65587.0,59.03,869.5
2391,1646,65585.0,59.03,887.5
2391,1647,65579.0,59.02,906.1
2391,1742,18061.0,16.25,223.0
2391,2015,116288.0,104.66,507.3
2391,2308,158589.0,142.73,192.4
2391,2381,45391.0,40.85,20.4
2391,2461,1.728551e+06,1555.7,290.9
2391,2571,243072.0,218.76,432.6
2391,2751,30516.0,27.46,221.7
2391,2887,33882.0,30.49,60.2
2391,2888,33878.0,30.49,37.2
2391,2889,33872.0,30.48,14.2
2391,3009,50880.0,45.79,151.2
2391,3215,104812.0,94.33,403.8
2391,3224,16650.0,14.98,160.2
2391,3265,95003.0,85.5,85.9
2391,3835,38100.0,34.29,218.5
2392,490,43761.0,39.38,277.6
2392,491,43770.0,39.39,255.3
2392,492,43776.0,39.4,233.0
2392,533,46066.0,41.46,42.4
2392,592,11278.0,10.15,172.9
2392,864,21097.0,18.99,155.1
2392,916,102167.0,91.95,232.0
2392,1506,35244.0,31.72,363.1
2392,1532,59408.0,53.47,67.4
2392,1594,3.357733e+06,3021.96,4.4
2392,1648,65572.0,59.01,948.3
2392,1743,18055.0,16.25,193.6
2392,2015,116284.0,104.66,507.9
2392,2308,158581.0,142.72,193.0
2392,2381,45385.0,40.85,21.0
2392,2462,1.728544e+06,1555.69,321.6
2392,2572,243092.0,218.78,462.0
2392,2751,30560.0,27.5,222.3
2392,2884,33899.0,30.51,110.1
2392,2886,33886.0,30.5,64.1
2392,3009,50899.0,45.81,151.9
2392,3216,104815.0,94.33,361.6
2392,3217,104817.0,94.34,338.5
2392,3224,16655.0,14.99,160.9
2392,3265,95004.0,85.5,55.9
2392,3836,38111.0,34.3,216.7
2393,493,43780.0,39.4,230.9
2393,494,43796.0,39.42,208.6
2393,506,45049.0,40.54,58.7
2393,507,45053.0,40.55,80.9
2393,508,45071.0,40.56,103.2
2393,533,45939.0,41.35,23.1
2393,591,11240.0,10.12,202.4
2393,864,21120.0,19.01,175.2
2393,916,102168.0,91.95,251.4
2393,1507,35245.0,31.72,392.5
2393,1533,59437.0,53.49,37.9
2393,1594,3.357737e+06,3021.96,14.9
2393,1649,65567.0,59.01,990.6
2393,1744,18053.0,16.25,164.2
2393,2016,116275.0,104.65,478.5
2393,2308,158515.0,142.66,193.6
2393,2381,45358.0,40.82,21.7
2393,2463,1.727542e+06,1554.79,352.2
2393,2464,1.727538e+06,1554.78,352.8
2393,2465,1.727522e+06,1554.77,353.5
2393,2466,1.727472e+06,1554.72,354.1
2393,2467,1.727467e+06,1554.72,354.8
2393,2572,243095.0,218.79,461.3
2393,2751,30561.0,27.5,223.0
2393,2883,33906.0,30.52,114.0
2393,2885,33887.0,30.5,67.9
2393,3009,50908.0,45.82,152.6
2393,3218,104818.0,94.34,296.3
2393,3224,16664.0,15.0,157.9
2393,3265,101644.0,91.48,25.9
2393,3837,38113.0,34.3,214.9
2393,3838,38117.0,34.31,192.8
2394,494,43798.0,39.42,228.7
2394,505,44979.0,40.48,16.3
2394,509,45089.0,40.58,105.4
2394,533,45933.0,41.34,3.7
2394,591,11223.0,10.1,232.4
2394,864,21121.0,19.01,195.3
2394,915,102179.0,91.96,247.8
2394,916,102176.0,91.96,270.7
2394,1508,35246.0,31.72,421.9
2394,1533,59444.0,53.5,38.5
2394,1595,3.357741e+06,3021.97,57.2
2394,1650,65562.0,59.01,1032.8
2394,1651,65557.0,59.0,1052.3
2394,1652,65556.0,59.0,1072.3
2394,1653,65445.0,58.9,1092.7
2394,1654,65439.0,58.9,1113.6
2394,1745,18033.0,16.23,134.8
2394,2015,116268.0,104.64,509.1
2394,2308,158510.0,142.66,194.3
2394,2381,45352.0,40.82,22.3
2394,2468,1.727459e+06,1554.71,385.4
2394,2572,243101.0,218.79,460.7
2394,2751,30566.0,27.51,223.7
2394,2882,33908.0,30.52,117.8
2394,3009,50924.0,45.83,153.3
2394,3219,104822.0,94.34,254.0
2394,3220,104830.0,94.35,231.0
2394,3225,16668.0,15.0,115.7
2394,3226,17317.0,15.59,92.6
2394,3265,101652.0,91.49,4.1
2394,3604,11814.0,10.63,88.9
2394,3839,38119.0,34.31,191.0
2395,495,43813.0,39.43,226.5
2395,504,44860.0,40.37,26.1
2395,509,45093.0,40.58,85.3
2395,532,45930.0,41.34,7.3
2395,590,11209.0,10.09,261.9
2395,864,21127.0,19.01,215.5
2395,914,102187.0,91.97,244.2
2395,1509,35247.0,31.72,451.3
2395,1533,59451.0,53.51,39.1
2395,1596,3.357763e+06,3021.99,99.5
2395,1655,65415.0,58.87,1156.0
2395,1656,65396.0,58.86,1177.3
2395,1657,65366.0,58.83,1198.9
2395,1658,65317.0,58.79,1220.9
2395,1659,65307.0,58.78,1243.3
2395,1660,65298.0,58.77,1265.9
2395,1661,65286.0,58.76,1288.8
2395,1662,65273.0,58.75,1311.8
2395,1663,65262.0,58.74,1334.8
2395,1664,65259.0,58.73,1357.8
2395,1665,65227.0,58.7,1380.7
2395,1666,65220.0,58.7,1403.7
2395,1667,65197.0,58.68,1426.7
2395,1668,65087.0,58.58,1449.7
2395,1669,65071.0,58.56,1472.6
2395,1745,18032.0,16.23,135.4
2395,2015,116266.0,104.64,509.7
2395,2307,158508.0,142.66,224.9
2395,2381,45348.0,40.81,22.9
2395,2469,1.727454e+06,1554.71,416.1
2395,2572,243134.0,218.82,460.5
2395,2752,30568.0,27.51,194.4
2395,2753,31725.0,28.55,164.4
2395,2881,33909.0,30.52,121.6
2395,3010,50926.0,45.83,124.0
2395,3221,104833.0,94.35,188.7
2395,3226,17318.0,15.59,73.4
2395,3264,101657.0,91.49,33.4
2395,3605,11816.0,10.63,90.8
2395,3839,38123.0,34.31,211.3
2396,496,43993.0,39.59,224.3
2396,497,43998.0,39.6,202.1
2396,498,44003.0,39.6,179.8
2396,499,44006.0,39.61,157.5
2396,500,44009.0,39.61,135.3
2396,501,44010.0,39.61,113.0
2396,502,44011.0,39.61,90.7
2396,503,44794.0,40.31,68.4
2396,510,45108.0,40.6,87.4
2396,532,45928.0,41.34,12.1
2396,589,11193.0,10.07,291.4
2396,863,22839.0,20.56,257.8
2396,915,102190.0,91.97,286.4
2396,1510,35276.0,31.75,453.9
2396,1534,59455.0,53.51,9.7
2396,1596,3.357773e+06,3022.0,118.8
2396,1597,3.35787e+06,3022.08,141.7
2396,1670,64697.0,58.23,1514.9
2396,1671,64678.0,58.21,1537.9
2396,1746,18026.0,16.22,106.0
2396,2014,116247.0,104.62,540.3
2396,2307,158505.0,142.65,225.5
2396,2381,45345.0,40.81,23.6
2396,2470,1.727448e+06,1554.7,446.7
2396,2572,243137.0,218.82,462.2
2396,2753,32357.0,29.12,165.0
2396,2881,33911.0,30.52,102.4
2396,3011,50929.0,45.84,94.7
2396,3222,104836.0,94.35,146.5
2396,3226,17320.0,15.59,54.2
2396,3264,101659.0,91.49,63.4
2396,3606,11832.0,10.65,92.6
2396,3839,38125.0,34.31,231.6
2397,510,45111.0,40.6,67.3
2397,531,45823.0,41.24,8.5
2397,532,45921.0,41.33,31.4
2397,589,11190.0,10.07,321.3
2397,864,22841.0,20.56,255.7
2397,915,102193.0,91.97,305.8
2397,1511,35279.0,31.75,456.0
2397,1535,59457.0,53.51,19.8
2397,1597,3.357875e+06,3022.09,161.0
2397,1672,64674.0,58.21,1580.2
2397,1747,18024.0,16.22,81.6
2397,2013,116241.0,104.62,570.9
2397,2308,158453.0,142.61,196.2
2397,2381,45316.0,40.78,24.2
2397,2471,1.72744e+06,1554.7,477.4
2397,2571,243139.0,218.83,436.2
2397,2753,32360.0,29.12,165.7
2397,2880,33913.0,30.52,106.2
2397,3011,51007.0,45.91,95.4
2397,3222,104837.0,94.35,127.3
2397,3225,17394.0,15.65,58.1
2397,3226,17388.0,15.65,35.0
2397,3263,101665.0,91.5,92.7
2397,3607,14777.0,13.3,94.4
2397,3840,38127.0,34.31,229.8
2398,511,45118.0,40.61,69.5
2398,530,45818.0,41.24,4.9
2398,589,11160.0,10.04,351.3
2398,864,22846.0,20.56,275.8
2398,865,22849.0,20.56,253.6
2398,916,102198.0,91.98,348.0
2398,1512,35282.0,31.75,458.0
2398,1535,59459.0,53.51,19.2
2398,1597,3.35788e+06,3022.09,180.3
2398,1673,64673.0,58.21,1622.4
2398,1674,64644.0,58.18,1645.4
2398,1747,18023.0,16.22,96.7
2398,2013,116235.0,104.61,571.6
2398,2309,158448.0,142.6,164.3
2398,2380,45288.0,40.76,50.1
2398,2472,1.727402e+06,1554.66,508.0
2398,2473,1.727381e+06,1554.64,508.7
2398,2570,243184.0,218.87,413.0
2398,2753,32363.0,29.13,166.4
2398,2879,35243.0,31.72,110.0
2398,3011,51018.0,45.92,96.0
2398,3223,104840.0,94.36,85.0
2398,3224,17397.0,15.66,62.0
2398,3263,101667.0,91.5,122.7
2398,3608,14791.0,13.31,96.2
2398,3841,38129.0,34.32,227.7
2399,512,45121.0,40.61,71.7
2399,526,45754.0,41.18,67.4
2399,527,45759.0,41.18,44.5
2399,528,45762.0,41.19,21.5
2399,529,45766.0,41.19,1.4
2399,589,11136.0,10.02,381.3
2399,866,22851.0,20.57,251.4
2399,916,102206.0,91.99,367.4
2399,1513,35285.0,31.76,460.1
2399,1535,59467.0,53.52,18.6
2399,1597,3.357881e+06,3022.09,199.6
2399,1675,64602.0,58.14,1687.7
2399,1676,64580.0,58.12,1710.6
2399,1747,17963.0,16.17,116.6
2399,2013,116233.0,104.61,571.5
2399,2309,158429.0,142.59,145.1
2399,2379,45280.0,40.75,53.9
2399,2474,1.724896e+06,1552.41,539.3
2399,2475,1.724895e+06,1552.41,539.9
2399,2570,243186.0,218.87,421.3
2399,2753,32366.0,29.13,167.1
2399,2878,35281.0,31.75,113.9
2399,3011,51043.0,45.94,96.7
2399,3223,122244.0,110.02,65.8
2399,3262,101670.0,91.5,151.9
2399,3608,14803.0,13.32,75.9
2399,3841,38187.0,34.37,228.5
2400,513,45126.0,40.61,73.9
2400,524,45559.0,41.0,82.8
2400,525,45565.0,41.01,70.9
2400,589,11134.0,10.02,411.3
2400,867,22855.0,20.57,249.3
2400,915,102216.0,91.99,363.8
2400,1514,35286.0,31.76,462.1
2400,1536,59472.0,53.52,39.3
2400,1597,3.357887e+06,3022.1,218.9
2400,1677,64578.0,58.12,1752.9
2400,1678,63790.0,57.41,1775.9
2400,1747,17960.0,16.16,136.8
2400,2013,116228.0,104.61,552.2
2400,2309,158138.0,142.32,125.8
2400,2378,45275.0,40.75,57.7
2400,2476,1.724891e+06,1552.4,570.6
2400,2571,243905.0,219.51,459.6
2400,2753,32368.0,29.13,167.7
2400,2874,35446.0,31.9,88.6
2400,2875,35442.0,31.9,87.9
2400,2876,35441.0,31.9,87.2
2400,2877,35286.0,31.76,86.5
2400,3011,51059.0,45.95,97.4
2400,3224,122246.0,110.02,23.6
2400,3261,101961.0,91.76,181.2
2400,3609,14812.0,13.33,77.7
2400,3842,38194.0,34.37,199.2
2401,514,45128.0,40.62,57.7
2401,523,45557.0,41.0,53.2
2401,589,11129.0,10.02,441.3
2401,868,22856.0,20.57,247.2
2401,914,102219.0,92.0,351.0
2401,1515,35287.0,31.76,464.2
2401,1537,59477.0,53.53,41.3
2401,1597,3.359394e+06,3023.45,238.2
2401,1679,63785.0,57.41,1818.1
2401,1680,63756.0,57.38,1841.1
2401,1712,57623.0,51.86,1135.9
2401,1713,57608.0,51.85,1106.2
2401,1714,57575.0,51.82,1076.4
2401,1715,57566.0,51.81,1046.7
2401,1747,17957.0,16.16,157.0
2401,2013,116149.0,104.53,532.9
2401,2310,158136.0,142.32,83.6
2401,2375,44990.0,40.49,107.5
2401,2376,44992.0,40.49,84.5
2401,2377,44993.0,40.49,61.4
2401,2378,45149.0,40.63,38.4
2401,2477,1.724887e+06,1552.4,601.2
2401,2572,243910.0,219.52,498.5
2401,2752,32369.0,29.13,198.4
2401,2871,35556.0,32.0,60.6
2401,2872,35523.0,31.97,59.9
2401,2873,35455.0,31.91,59.3
2401,3011,51067.0,45.96,98.1
2401,3224,122259.0,110.03,4.4
2401,3246,102120.0,91.91,200.5
2401,3247,102115.0,91.9,201.2
2401,3248,102114.0,91.9,202.0
2401,3249,102103.0,91.89,202.7
2401,3253,102031.0,91.83,205.5
2401,3254,102029.0,91.83,206.2
2401,3255,102024.0,91.82,206.9
2401,3256,101993.0,91.79,207.7
2401,3257,101991.0,91.79,208.4
2401,3258,101989.0,91.79,209.1
2401,3259,101986.0,91.79,209.8
2401,3260,101973.0,91.78,210.5
2401,3610,14823.0,13.34,79.5
2401,3842,38196.0,34.38,200.0
2402,515,45246.0,40.72,27.2
2402,516,45332.0,40.8,26.7
2402,517,45345.0,40.81,26.2
2402,518,45351.0,40.82,25.7
2402,519,45355.0,40.82,25.2
2402,522,45552.0,41.0,23.7
2402,869,22867.0,20.58,245.0
2402,870,22873.0,20.59,222.9
2402,913,102227.0,92.0,320.5
2402,1516,35288.0,31.76,466.2
2402,1538,59482.0,53.53,43.4
2402,1597,3.3594e+06,3023.46,257.5
2402,1681,63744.0,57.37,1883.4
2402,1682,63709.0,57.34,1906.4
2402,1683,63691.0,57.32,1929.3
2402,1684,63669.0,57.3,1952.3
2402,1685,63668.0,57.3,1944.3
2402,1710,57698.0,51.93,1199.5
2402,1711,57626.0,51.86,1169.9
2402,1716,57552.0,51.8,1021.9
2402,1748,17736.0,15.96,154.9
2402,2010,116142.0,104.53,582.6
2402,2011,116146.0,104.53,559.6
2402,2012,116148.0,104.53,536.7
2402,2308,156871.0,141.18,110.3
2402,2309,158113.0,142.3,87.3
2402,2374,44988.0,40.49,111.2
2402,2478,1.724847e+06,1552.36,631.9
2402,2479,1.724843e+06,1552.36,632.5
2402,2572,243915.0,219.52,510.8
2402,2752,32373.0,29.14,199.1
2402,2870,35559.0,32.0,31.3
2402,3011,51074.0,45.97,98.8
2402,3221,122268.0,110.04,54.3
2402,3222,122264.0,110.04,31.3
2402,3223,122263.0,110.04,8.2
2402,3244,102149.0,91.93,229.1
2402,3245,102144.0,91.93,229.8
2402,3250,102040.0,91.84,233.4
2402,3251,102037.0,91.83,234.1
2402,3252,102034.0,91.83,234.8
2402,3611,14843.0,13.36,81.3
2402,3842,38198.0,34.38,200.7
2403,520,45358.0,40.82,5.3
2403,521,45489.0,40.94,5.8
2403,871,22877.0,20.59,226.4
2403,872,22948.0,20.65,210.6
2403,914,102233.0,92.01,350.0
2403,1517,35289.0,31.76,468.3
2403,1539,59487.0,53.54,45.4
2403,1598,3.359402e+06,3023.46,299.8
2403,1686,63616.0,57.25,1917.5
2403,1709,57707.0,51.94,1233.9
2403,1717,57519.0,51.77,998.3
2403,1718,57515.0,51.76,969.0
2403,1748,17732.0,15.96,175.1
2403,2010,116137.0,104.52,563.4
2403,2305,156862.0,141.18,160.1
2403,2306,156867.0,141.18,137.1
2403,2307,156869.0,141.18,114.1
2403,2368,44923.0,40.43,230.1
2403,2369,44926.0,40.43,207.0
2403,2370,44966.0,40.47,184.0
2403,2371,44970.0,40.47,161.0
2403,2372,44973.0,40.48,138.0
2403,2373,44984.0,40.49,115.0
2403,2480,1.724817e+06,1552.34,652.4
2403,2572,243918.0,219.53,524.5
2403,2751,32383.0,29.14,229.7
2403,2869,35569.0,32.01,2.0
2403,2870,35568.0,32.01,1.3
2403,3011,51081.0,45.97,99.5
2403,3220,122328.0,110.1,58.2
2403,3240,102174.0,91.96,205.8
2403,3241,102172.0,91.95,205.1
2403,3242,102166.0,91.95,204.4
2403,3243,102152.0,91.94,203.7
2403,3612,15768.0,14.19,83.2
2403,3842,38199.0,34.38,201.5
2404,872,22955.0,20.66,237.4
2404,914,102235.0,92.01,349.5
2404,1518,35295.0,31.77,470.3
2404,1519,35297.0,31.77,476.0
2404,1540,59489.0,53.54,47.4
2404,1597,3.359432e+06,3023.49,296.1
2404,1687,63612.0,57.25,1891.2
2404,1688,61973.0,55.78,1861.5
2404,1707,57719.0,51.95,1298.3
2404,1708,57713.0,51.94,1268.8
2404,1719,57494.0,51.74,946.8
2404,1720,57487.0,51.74,917.9
2404,1721,57486.0,51.74,888.9
2404,1722,57481.0,51.73,860.1
2404,1723,57471.0,51.72,831.3
2404,1724,57453.0,51.71,802.6
2404,1725,57434.0,51.69,774.1
2404,1749,17730.0,15.96,173.1
2404,2010,116136.0,104.52,544.1
2404,2304,156860.0,141.17,163.8
2404,2367,44914.0,40.42,233.8
2404,2481,1.724808e+06,1552.33,650.4
2404,2572,243928.0,219.54,539.5
2404,2751,32460.0,29.21,230.4
2404,2867,35586.0,32.03,26.6
2404,2868,35584.0,32.03,27.3
2404,3010,51084.0,45.98,130.2
2404,3220,122331.0,110.1,39.0
2404,3221,122335.0,110.1,16.0
2404,3238,102181.0,91.96,177.3
2404,3239,102178.0,91.96,176.6
2404,3611,15776.0,14.2,40.8
2404,3842,38200.0,34.38,202.3
2405,873,22957.0,20.66,255.2
2405,874,22966.0,20.67,248.6
2405,915,102243.0,92.02,378.9
2405,1520,35306.0,31.78,455.6
2405,1521,35307.0,31.78,427.2
2405,1522,35354.0,31.82,399.1
2405,1523,35355.0,31.82,371.3
2405,1524,35356.0,31.82,343.9
2405,1541,59491.0,53.54,49.5
2405,1580,3.361478e+06,3025.33,75.1
2405,1581,3.361465e+06,3025.32,52.2
2405,1596,3.359436e+06,3023.49,292.4
2405,1689,61967.0,55.77,1835.9
2405,1690,61965.0,55.77,1806.2
2405,1691,61963.0,55.77,1776.6
2405,1692,61957.0,55.76,1746.9
2405,1693,61950.0,55.75,1717.3
2405,1694,61935.0,55.74,1687.7
2405,1702,61324.0,55.19,1451.3
2405,1703,61320.0,55.19,1421.8
2405,1704,61312.0,55.18,1392.4
2405,1705,61304.0,55.17,1362.9
2405,1706,61281.0,55.15,1333.6
2405,1726,57428.0,51.69,755.8
2405,1749,17728.0,15.96,193.3
2405,2009,116134.0,104.52,547.8
2405,2305,156826.0,141.14,121.6
2405,2366,44904.0,40.41,237.6
2405,2482,1.724802e+06,1552.32,648.5
